price,area,rooms,floor,total_floors,building_year,elevator,terrace,parking,price_per_m2,building_age,floor_ratio,city_Beograd,municipality_Barajevo,municipality_Grocka,municipality_Mladenovac,municipality_Novi Beograd,municipality_Obrenovac,municipality_Palilula,municipality_Rakovica,municipality_Savski Venac,municipality_Sopot,municipality_Stari Grad,municipality_Surčin,municipality_Voždovac,municipality_Vračar,municipality_Zemun,municipality_Zvezdara,municipality_unknown,municipality_Čukarica
265000.0,53.0,2.0,1.0,3.0,1936.0,0,1,0,5000.0,90.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
385000.0,91.0,4.0,7.0,7.0,2026.0,0,1,1,4230.7692307692305,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
285000.0,58.0,3.0,4.0,4.0,2014.0,1,1,0,4913.793103448276,12.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116000.0,43.0,2.0,1.0,3.0,2026.0,0,1,1,2697.6744186046512,0.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
187000.0,72.0,3.0,6.0,6.0,1968.0,0,1,0,2597.222222222222,58.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169800.0,67.0,3.0,2.0,3.0,2023.0,0,1,1,2534.3283582089553,3.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
142000.0,57.0,2.0,1.0,3.0,1970.0,0,1,0,2491.2280701754385,56.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125200.0,44.0,2.0,1.0,3.0,2025.0,0,1,1,2845.4545454545455,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119900.0,44.0,2.0,2.0,3.0,2025.0,0,1,1,2725.0,1.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99900.0,66.0,3.0,1.0,1.0,1972.0,0,0,1,1513.6363636363637,54.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116000.0,43.0,2.0,1.0,3.0,2025.0,0,1,1,2697.6744186046512,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110700.0,82.0,3.0,2.0,3.0,,0,1,0,1350.0,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
275000.0,75.0,2.0,4.0,6.0,,1,0,0,3666.6666666666665,,0.6666666666666666,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169000.0,69.0,3.0,4.0,4.0,2025.0,0,1,1,2449.2753623188405,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125200.0,44.0,2.0,1.0,3.0,2025.0,0,1,1,2845.4545454545455,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
335000.0,110.0,5.0,6.0,7.0,1985.0,1,1,1,3045.4545454545455,41.0,0.8571428571428571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118300.0,42.0,2.0,4.0,4.0,2024.0,0,1,1,2816.6666666666665,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
225000.0,56.0,3.0,4.0,4.0,2017.0,0,1,0,4017.8571428571427,9.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156750.0,57.0,3.0,3.0,3.0,2025.0,0,1,1,2750.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
145000.0,50.0,3.0,3.0,3.0,2022.0,0,0,0,2900.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132000.0,77.0,3.0,2.0,3.0,2000.0,0,1,0,1714.2857142857142,26.0,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169000.0,69.0,3.0,4.0,4.0,2025.0,0,1,1,2449.2753623188405,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200000.0,53.0,3.0,1.0,9.0,2025.0,1,1,1,3773.5849056603774,1.0,0.1111111111111111,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169000.0,69.0,3.0,4.0,4.0,2025.0,0,1,1,2449.2753623188405,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
360000.0,80.0,2.0,1.0,3.0,2026.0,0,1,1,4500.0,0.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
252000.0,98.0,3.0,4.0,4.0,,0,1,0,2571.4285714285716,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116000.0,43.0,1.0,1.0,3.0,2025.0,0,1,1,2697.6744186046512,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
185000.0,45.0,2.0,1.0,2.0,,0,0,0,4111.111111111111,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
118300.0,42.0,1.0,4.0,4.0,2025.0,0,1,1,2816.6666666666665,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
156750.0,57.0,3.0,3.0,3.0,2025.0,0,1,1,2750.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
156750.0,57.0,3.0,3.0,2.0,2025.0,0,1,1,2750.0,1.0,1.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
415000.0,110.0,4.0,5.0,6.0,2003.0,0,1,0,3772.7272727272725,23.0,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
164000.0,63.0,4.0,3.0,3.0,1970.0,0,0,0,2603.1746031746034,56.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156750.0,57.0,3.0,3.0,3.0,2025.0,0,1,1,2750.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
466000.0,99.0,4.0,5.0,5.0,2022.0,0,1,1,4707.070707070707,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
440000.0,129.0,5.0,3.0,4.0,1926.0,0,1,0,3410.8527131782944,100.0,0.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117000.0,39.0,2.0,3.0,3.0,2025.0,0,1,1,3000.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
170000.0,85.0,3.0,6.0,7.0,,0,0,0,2000.0,,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116000.0,43.0,2.0,1.0,3.0,2025.0,0,1,1,2697.6744186046512,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000.0,72.0,3.0,13.0,15.0,,1,1,1,5416.666666666667,,0.8666666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219000.0,108.0,5.0,7.0,8.0,2008.0,1,1,0,2027.7777777777778,18.0,0.875,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
239350.0,67.0,3.0,9.0,9.0,2024.0,1,1,1,3572.3880597014927,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
460000.0,130.0,4.0,2.0,3.0,2016.0,0,1,0,3538.4615384615386,10.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163800.0,78.0,3.0,3.0,3.0,2025.0,1,1,1,2100.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
600000.0,134.0,8.0,1.0,2.0,1900.0,0,1,0,4477.611940298508,126.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
145000.0,50.0,3.0,3.0,3.0,2026.0,0,1,1,2900.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
320000.0,71.0,3.0,3.0,8.0,,1,1,1,4507.042253521126,,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
189000.0,70.0,3.0,1.0,6.0,1993.0,1,1,0,2700.0,33.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
177000.0,48.0,2.0,3.0,3.0,2012.0,0,1,0,3687.5,14.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127600.0,44.0,1.0,3.0,3.0,2025.0,0,0,1,2900.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
399000.0,85.0,3.0,2.0,6.0,,0,1,0,4694.117647058823,,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260000.0,85.0,3.0,3.0,4.0,2010.0,0,1,0,3058.823529411765,16.0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
159000.0,37.0,2.0,2.0,3.0,2019.0,0,1,1,4297.2972972972975,7.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92000.0,45.0,2.0,4.0,5.0,,0,1,0,2044.4444444444443,,0.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125400.0,44.0,1.0,1.0,3.0,2025.0,0,1,1,2850.0,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
242000.0,71.0,3.0,2.0,4.0,2026.0,1,1,1,3408.450704225352,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119900.0,44.0,2.0,2.0,3.0,2025.0,0,1,1,2725.0,1.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
228000.0,69.0,3.0,3.0,4.0,1995.0,1,1,0,3304.3478260869565,31.0,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131600.0,47.0,2.0,4.0,4.0,2025.0,0,1,1,2800.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
136300.0,47.0,2.0,3.0,4.0,2025.0,0,1,1,2900.0,1.0,0.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
430000.0,144.0,3.0,6.0,6.0,2026.0,1,1,1,2986.1111111111113,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172500.0,69.0,3.0,4.0,4.0,2024.0,0,1,1,2500.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116000.0,43.0,2.0,2.0,3.0,2025.0,0,1,1,2697.6744186046512,1.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
127600.0,44.0,2.0,3.0,3.0,2026.0,0,1,1,2900.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
156750.0,57.0,2.0,3.0,3.0,2025.0,0,1,1,2750.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
385000.0,91.0,2.0,2.0,7.0,2026.0,0,1,1,4230.7692307692305,0.0,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130000.0,48.0,2.0,3.0,4.0,1980.0,0,1,0,2708.3333333333335,46.0,0.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
385000.0,88.0,3.0,9.0,10.0,2022.0,1,0,0,4375.0,4.0,0.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150000.0,50.0,3.0,3.0,3.0,2025.0,0,1,1,3000.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116000.0,43.0,2.0,1.0,3.0,2025.0,0,1,1,2697.6744186046512,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147000.0,60.0,3.0,2.0,3.0,2023.0,1,1,0,2450.0,3.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
395000.0,81.0,3.0,6.0,12.0,,1,1,1,4876.543209876543,,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
169800.0,67.0,3.0,2.0,3.0,2021.0,0,0,1,2534.3283582089553,5.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
127500.0,44.0,2.0,3.0,3.0,2025.0,0,1,1,2897.7272727272725,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
387000.0,106.0,4.0,1.0,1.0,1932.0,0,1,1,3650.943396226415,94.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116000.0,43.0,2.0,1.0,3.0,2025.0,0,1,1,2697.6744186046512,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
439900.0,113.0,4.0,2.0,6.0,,1,1,0,3892.920353982301,,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156750.0,57.0,3.0,3.0,3.0,2024.0,0,1,1,2750.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139000.0,122.0,5.0,3.0,4.0,2016.0,1,1,0,1139.344262295082,10.0,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385000.0,91.0,4.0,1.0,6.0,2026.0,0,1,1,4230.7692307692305,0.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69990.0,50.0,2.0,1.0,4.0,2011.0,0,1,1,1399.8,15.0,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
127350.0,40.0,2.0,3.0,3.0,2025.0,0,1,1,3183.75,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
275000.0,54.0,2.0,4.0,7.0,2026.0,1,1,1,5092.592592592592,0.0,0.5714285714285714,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
380000.0,99.0,4.0,1.0,7.0,1998.0,1,0,1,3838.3838383838383,28.0,0.14285714285714285,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
245000.0,56.0,2.0,1.0,6.0,1952.0,1,0,0,4375.0,74.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56000.0,35.0,2.0,3.0,3.0,2004.0,0,1,1,1600.0,22.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
625000.0,100.0,3.0,3.0,6.0,,0,1,0,6250.0,,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
390000.0,124.0,4.0,1.0,4.0,,1,1,1,3145.1612903225805,,0.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
385000.0,91.0,4.0,6.0,7.0,2026.0,0,1,1,4230.7692307692305,0.0,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
419000.0,105.0,4.0,6.0,8.0,,0,1,0,3990.4761904761904,,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191000.0,46.0,2.0,2.0,6.0,,0,0,0,4152.173913043478,,0.3333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169800.0,67.0,3.0,2.0,3.0,2021.0,0,1,1,2534.3283582089553,5.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
345000.0,82.0,4.0,1.0,8.0,2024.0,1,1,1,4207.317073170731,2.0,0.125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235000.0,77.0,3.0,1.0,6.0,1980.0,0,0,0,3051.948051948052,46.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127600.0,44.0,2.0,3.0,3.0,2025.0,0,1,1,2900.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230000.0,64.0,3.0,3.0,4.0,2002.0,0,1,0,3593.75,24.0,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156750.0,57.0,3.0,3.0,3.0,2025.0,0,1,1,2750.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
156750.0,57.0,3.0,3.0,1.0,2025.0,0,1,1,2750.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125200.0,44.0,2.0,1.0,3.0,2025.0,0,1,1,2845.4545454545455,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103000.0,41.0,2.0,1.0,3.0,2026.0,1,1,0,2512.1951219512193,0.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
172500.0,69.0,3.0,4.0,4.0,2025.0,0,1,1,2500.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
136300.0,47.0,2.0,3.0,4.0,2024.0,0,1,1,2900.0,2.0,0.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132000.0,75.0,3.0,4.0,6.0,1985.0,1,1,1,1760.0,41.0,0.6666666666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160000.0,70.0,3.0,5.0,6.0,2013.0,1,1,1,2285.714285714286,13.0,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119900.0,44.0,2.0,2.0,3.0,2025.0,0,1,1,2725.0,1.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150000.0,50.0,3.0,3.0,3.0,2025.0,0,1,1,3000.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
118300.0,42.0,2.0,4.0,4.0,2025.0,0,1,1,2816.6666666666665,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116000.0,43.0,2.0,1.0,3.0,2025.0,0,1,1,2697.6744186046512,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119900.0,44.0,2.0,2.0,3.0,2025.0,0,1,1,2725.0,1.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
550000.0,109.0,4.0,15.0,17.0,,1,1,1,5045.871559633028,,0.8823529411764706,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121700.0,52.0,2.0,3.0,3.0,2026.0,1,1,1,2340.3846153846152,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169000.0,69.0,2.0,4.0,4.0,2025.0,0,1,1,2449.2753623188405,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380000.0,114.0,4.0,4.0,4.0,,1,1,1,3333.3333333333335,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
380000.0,104.0,5.0,2.0,4.0,1930.0,0,1,0,3653.846153846154,96.0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
82000.0,33.0,2.0,2.0,3.0,2005.0,0,1,1,2484.848484848485,21.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215000.0,71.0,3.0,1.0,5.0,,0,1,1,3028.169014084507,,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179900.0,73.0,4.0,14.0,15.0,,0,1,0,2464.3835616438355,,0.9333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195000.0,132.0,4.0,1.0,2.0,,0,1,0,1477.2727272727273,,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215000.0,32.0,2.0,4.0,5.0,,0,1,0,6718.75,,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
189000.0,68.0,3.0,6.0,7.0,,1,1,0,2779.4117647058824,,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265000.0,109.0,6.0,1.0,2.0,,0,1,1,2431.1926605504586,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
135000.0,48.0,2.0,2.0,3.0,,0,1,1,2812.5,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
399000.0,128.0,3.0,4.0,5.0,,0,1,0,3117.1875,,0.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
245000.0,87.0,3.0,3.0,3.0,,0,1,0,2816.0919540229884,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159000.0,45.0,2.0,3.0,5.0,,1,1,1,3533.3333333333335,,0.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
322000.0,92.0,3.0,3.0,3.0,,1,1,0,3500.0,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123500.0,37.0,1.0,1.0,2.0,,0,0,0,3337.837837837838,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
240000.0,68.0,3.0,4.0,4.0,,0,1,0,3529.4117647058824,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
420000.0,115.0,3.0,5.0,5.0,2011.0,1,1,0,3652.1739130434785,15.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350000.0,117.0,4.0,0.0,3.0,,0,1,1,2991.4529914529912,,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
289900.0,75.0,3.0,4.0,5.0,,1,1,1,3865.3333333333335,,0.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259000.0,98.0,4.0,2.0,3.0,,0,1,0,2642.8571428571427,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120000.0,52.0,2.0,2.0,2.0,2025.0,0,1,1,2307.6923076923076,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
340300.0,82.0,3.0,2.0,24.0,,0,1,1,4150.0,,0.08333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
170000.0,33.0,1.0,3.0,5.0,,0,1,0,5151.515151515152,,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160000.0,55.0,2.0,2.0,4.0,,0,0,0,2909.090909090909,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
310000.0,84.0,3.0,2.0,15.0,,1,1,0,3690.4761904761904,,0.13333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
245000.0,109.0,4.0,3.0,3.0,,0,1,0,2247.706422018349,,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250000.0,57.0,3.0,7.0,8.0,,1,1,0,4385.964912280701,,0.875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
410000.0,70.0,2.0,4.0,6.0,,1,1,0,5857.142857142857,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
129000.0,33.0,1.0,8.0,8.0,,1,0,0,3909.090909090909,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155000.0,62.0,3.0,2.0,3.0,,0,1,0,2500.0,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
360000.0,76.0,4.0,2.0,5.0,,1,1,0,4736.8421052631575,,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
257000.0,78.0,4.0,3.0,3.0,,0,1,0,3294.871794871795,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
310000.0,106.0,5.0,2.0,3.0,,0,1,0,2924.5283018867926,,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
199900.0,62.0,3.0,4.0,13.0,,1,1,0,3224.1935483870966,,0.3076923076923077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
197000.0,84.0,3.0,3.0,3.0,,1,0,0,2345.2380952380954,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
368000.0,81.0,2.0,1.0,5.0,,1,1,1,4543.20987654321,,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95000.0,23.0,1.0,2.0,4.0,,0,0,0,4130.434782608696,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
420000.0,70.0,3.0,1.0,6.0,,0,1,0,6000.0,,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160000.0,39.0,2.0,1.0,1.0,,0,0,0,4102.5641025641025,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
250000.0,78.0,3.0,3.0,3.0,,0,1,0,3205.128205128205,,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220000.0,69.0,3.0,2.0,6.0,,0,1,0,3188.4057971014495,,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115000.0,53.0,3.0,6.0,6.0,2000.0,0,0,1,2169.811320754717,26.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193000.0,49.0,2.0,6.0,6.0,,1,0,0,3938.7755102040815,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180000.0,99.0,4.0,1.0,2.0,,0,1,0,1818.1818181818182,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
320000.0,61.0,3.0,1.0,2.0,,0,1,0,5245.901639344263,,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
99000.0,33.0,1.0,1.0,3.0,2025.0,0,1,1,3000.0,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
225000.0,76.0,3.0,1.0,7.0,,1,1,1,2960.5263157894738,,0.14285714285714285,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131600.0,47.0,2.0,4.0,4.0,2024.0,0,1,1,2800.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
127500.0,40.0,1.0,3.0,1.0,2025.0,0,1,1,3187.5,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250000.0,123.0,6.0,4.0,5.0,,0,1,0,2032.520325203252,,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120000.0,49.0,2.0,3.0,3.0,,0,1,1,2448.9795918367345,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158000.0,58.0,2.0,5.0,5.0,,0,1,0,2724.137931034483,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202900.0,63.0,3.0,1.0,2.0,,0,1,0,3220.6349206349205,,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
390000.0,66.0,2.0,3.0,7.0,,1,1,1,5909.090909090909,,0.42857142857142855,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
