price,area,rooms,city,municipality,floor,total_floors,building_year,elevator,terrace,parking,url
116000.0,43.0,2.0,Beograd,Surčin,1.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/1035659/
147000.0,60.0,3.0,Beograd,Zvezdara,2.0,3.0,2023.0,True,True,False,https://www.nekretnine.rs/oglasi/1005033/
395000.0,81.0,3.0,Beograd,Savski Venac,6.0,12.0,,True,True,True,https://www.nekretnine.rs/oglasi/1002721/
169800.0,67.0,3.0,Beograd,Surčin,2.0,3.0,2021.0,False,False,True,https://www.nekretnine.rs/oglasi/1002383/
127500.0,44.0,2.0,Beograd,Surčin,3.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/1046249/
387000.0,106.0,4.0,Beograd,Vračar,1.0,1.0,1932.0,False,True,True,https://www.nekretnine.rs/oglasi/19827/
116000.0,43.0,2.0,Beograd,Surčin,1.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/1007003/
439900.0,113.0,4.0,Beograd,Novi Beograd,2.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/1051977/
156750.0,57.0,3.0,Beograd,Surčin,3.0,3.0,2024.0,False,True,True,https://www.nekretnine.rs/oglasi/97129/
139000.0,122.0,5.0,Beograd,Mladenovac,3.0,4.0,2016.0,True,True,False,https://www.nekretnine.rs/oglasi/81501/
385000.0,91.0,4.0,Beograd,Zvezdara,1.0,6.0,2026.0,False,True,True,https://www.nekretnine.rs/oglasi/42265/
69990.0,50.0,2.0,Beograd,Palilula,1.0,4.0,2011.0,False,True,True,https://www.nekretnine.rs/oglasi/36329/
127350.0,40.0,2.0,Beograd,Surčin,3.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97127/
275000.0,54.0,2.0,Beograd,Stari Grad,4.0,7.0,2026.0,True,True,True,https://www.nekretnine.rs/oglasi/1051697/
380000.0,99.0,4.0,Beograd,Savski Venac,1.0,7.0,1998.0,True,False,True,https://www.nekretnine.rs/oglasi/311/
245000.0,56.0,2.0,Beograd,Vračar,1.0,6.0,1952.0,True,False,False,https://www.nekretnine.rs/oglasi/1055975/
56000.0,35.0,2.0,Beograd,Palilula,3.0,3.0,2004.0,False,True,True,https://www.nekretnine.rs/oglasi/94729/
625000.0,100.0,3.0,Beograd,Novi Beograd,3.0,6.0,,False,True,False,https://www.nekretnine.rs/oglasi/1055595/
390000.0,124.0,4.0,Beograd,Voždovac,1.0,4.0,,True,True,True,https://www.nekretnine.rs/oglasi/1020039/
385000.0,91.0,4.0,Beograd,Zvezdara,6.0,7.0,2026.0,False,True,True,https://www.nekretnine.rs/oglasi/59/
419000.0,105.0,4.0,Beograd,Zemun,6.0,8.0,,False,True,False,https://www.nekretnine.rs/oglasi/1059979/
191000.0,46.0,2.0,Beograd,Novi Beograd,2.0,6.0,,False,False,False,https://www.nekretnine.rs/oglasi/1022735/
800000.0,188.0,5.0,Beograd,Voždovac,3.0,4.0,2016.0,False,True,True,https://www.nekretnine.rs/oglasi/1016501/
169800.0,67.0,3.0,Beograd,Surčin,2.0,3.0,2021.0,False,True,True,https://www.nekretnine.rs/oglasi/1010951/
345000.0,82.0,4.0,Beograd,Rakovica,1.0,8.0,2024.0,True,True,True,https://www.nekretnine.rs/oglasi/1012751/
235000.0,77.0,3.0,Beograd,Voždovac,1.0,6.0,1980.0,False,False,False,https://www.nekretnine.rs/oglasi/1041767/
127600.0,44.0,2.0,Beograd,Surčin,3.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/1037739/
230000.0,64.0,3.0,Beograd,Novi Beograd,3.0,4.0,2002.0,False,True,False,https://www.nekretnine.rs/oglasi/1020059/
156750.0,57.0,3.0,Beograd,Surčin,3.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97507/
156750.0,57.0,3.0,Beograd,Surčin,3.0,1.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97349/
125200.0,44.0,2.0,Beograd,Surčin,1.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97149/
103000.0,41.0,2.0,Beograd,Zvezdara,1.0,3.0,2026.0,True,True,False,https://www.nekretnine.rs/oglasi/999143/
172500.0,69.0,3.0,Beograd,Surčin,4.0,4.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/1046205/
136300.0,47.0,2.0,Beograd,Surčin,3.0,4.0,2024.0,False,True,True,https://www.nekretnine.rs/oglasi/1042273/
132000.0,75.0,3.0,Beograd,Palilula,4.0,6.0,1985.0,True,True,True,https://www.nekretnine.rs/oglasi/1030845/
160000.0,70.0,3.0,Beograd,Zvezdara,5.0,6.0,2013.0,True,True,True,https://www.nekretnine.rs/oglasi/36465/
119900.0,44.0,2.0,Beograd,Surčin,2.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97251/
150000.0,50.0,3.0,Beograd,Surčin,3.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/1012375/
118300.0,42.0,2.0,Beograd,Surčin,4.0,4.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/1002381/
116000.0,43.0,2.0,Beograd,Surčin,1.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97497/
119900.0,44.0,2.0,Beograd,Surčin,2.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97361/
550000.0,109.0,4.0,Beograd,Savski Venac,15.0,17.0,,True,True,True,https://www.nekretnine.rs/oglasi/1053743/
121700.0,52.0,2.0,Beograd,Zvezdara,3.0,3.0,2026.0,True,True,True,https://www.nekretnine.rs/oglasi/1046269/
169000.0,69.0,2.0,Beograd,Surčin,4.0,4.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97145/
380000.0,114.0,4.0,Beograd,Voždovac,4.0,4.0,,True,True,True,https://www.nekretnine.rs/oglasi/1094701/
380000.0,104.0,5.0,Beograd,Stari Grad,2.0,4.0,1930.0,False,True,False,https://www.nekretnine.rs/oglasi/30695/
82000.0,33.0,2.0,Beograd,Čukarica,2.0,3.0,2005.0,False,True,True,https://www.nekretnine.rs/oglasi/1001199/
215000.0,71.0,3.0,Beograd,Zemun,1.0,5.0,,False,True,True,https://www.nekretnine.rs/oglasi/1008959/
179900.0,73.0,4.0,Beograd,Rakovica,14.0,15.0,,False,True,False,https://www.nekretnine.rs/oglasi/1008507/
195000.0,132.0,4.0,Beograd,Mladenovac,1.0,2.0,,False,True,False,https://www.nekretnine.rs/oglasi/1059015/
215000.0,32.0,2.0,Beograd,Vračar,4.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1055531/
189000.0,68.0,3.0,Beograd,Čukarica,6.0,7.0,,True,True,False,https://www.nekretnine.rs/oglasi/1028591/
265000.0,109.0,6.0,Beograd,Zvezdara,1.0,2.0,,False,True,True,https://www.nekretnine.rs/oglasi/22279/
888000.0,170.0,8.0,Beograd,Stari Grad,5.0,6.0,,False,True,False,https://www.nekretnine.rs/oglasi/1004303/
135000.0,48.0,2.0,Beograd,Voždovac,2.0,3.0,,False,True,True,https://www.nekretnine.rs/oglasi/1034183/
399000.0,128.0,3.0,Beograd,Voždovac,4.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1058847/
245000.0,87.0,3.0,Beograd,Zemun,3.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1022867/
159000.0,45.0,2.0,Beograd,Voždovac,3.0,5.0,,True,True,True,https://www.nekretnine.rs/oglasi/73107/
322000.0,92.0,3.0,Beograd,Voždovac,3.0,3.0,,True,True,False,https://www.nekretnine.rs/oglasi/1055347/
123500.0,37.0,1.0,Beograd,Zvezdara,1.0,2.0,,False,False,False,https://www.nekretnine.rs/oglasi/1044747/
240000.0,68.0,3.0,Beograd,Zvezdara,4.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/1026875/
420000.0,115.0,3.0,Beograd,Zvezdara,5.0,5.0,2011.0,True,True,False,https://www.nekretnine.rs/oglasi/22013/
350000.0,117.0,4.0,Beograd,Savski Venac,0.0,3.0,,False,True,True,https://www.nekretnine.rs/oglasi/1094957/
289900.0,75.0,3.0,Beograd,Novi Beograd,4.0,5.0,,True,True,True,https://www.nekretnine.rs/oglasi/1040197/
259000.0,98.0,4.0,Beograd,Čukarica,2.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1014769/
120000.0,52.0,2.0,Beograd,Voždovac,2.0,2.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/120763/
340300.0,82.0,3.0,Beograd,Savski Venac,2.0,24.0,,False,True,True,https://www.nekretnine.rs/oglasi/30647/
170000.0,33.0,1.0,Beograd,Stari Grad,3.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/22779/
160000.0,55.0,2.0,Beograd,Voždovac,2.0,4.0,,False,False,False,https://www.nekretnine.rs/oglasi/23739/
310000.0,84.0,3.0,Beograd,Vračar,2.0,15.0,,True,True,False,https://www.nekretnine.rs/oglasi/1004305/
245000.0,109.0,4.0,Beograd,Rakovica,3.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1061021/
250000.0,57.0,3.0,Beograd,Palilula,7.0,8.0,,True,True,False,https://www.nekretnine.rs/oglasi/1039619/
375000.0,157.0,4.0,Beograd,Zvezdara,5.0,6.0,,False,True,False,https://www.nekretnine.rs/oglasi/1020613/
410000.0,70.0,2.0,Beograd,Stari Grad,4.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/1004307/
129000.0,33.0,1.0,Beograd,Voždovac,8.0,8.0,,True,False,False,https://www.nekretnine.rs/oglasi/1002639/
155000.0,62.0,3.0,Beograd,Surčin,2.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1036359/
360000.0,76.0,4.0,Beograd,Vračar,2.0,5.0,,True,True,False,https://www.nekretnine.rs/oglasi/1031697/
257000.0,78.0,4.0,Beograd,Voždovac,3.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1018191/
310000.0,106.0,5.0,Beograd,Zemun,2.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/31927/
199900.0,62.0,3.0,Beograd,Novi Beograd,4.0,13.0,,True,True,False,https://www.nekretnine.rs/oglasi/1051707/
197000.0,84.0,3.0,Beograd,Voždovac,3.0,3.0,,True,False,False,https://www.nekretnine.rs/oglasi/63345/
368000.0,81.0,2.0,Beograd,Čukarica,1.0,5.0,,True,True,True,https://www.nekretnine.rs/oglasi/1041889/
95000.0,23.0,1.0,Beograd,Voždovac,2.0,4.0,,False,False,False,https://www.nekretnine.rs/oglasi/1007257/
420000.0,70.0,3.0,Beograd,Zvezdara,1.0,6.0,,False,True,False,https://www.nekretnine.rs/oglasi/1060611/
585000.0,195.0,5.0,Beograd,Vračar,6.0,7.0,2004.0,True,True,False,https://www.nekretnine.rs/oglasi/75859/
160000.0,39.0,2.0,Beograd,Zvezdara,1.0,1.0,,False,False,False,https://www.nekretnine.rs/oglasi/31991/
250000.0,78.0,3.0,Beograd,Savski Venac,3.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/22103/
220000.0,69.0,3.0,Beograd,Voždovac,2.0,6.0,,False,True,False,https://www.nekretnine.rs/oglasi/1040125/
115000.0,53.0,3.0,Beograd,Čukarica,6.0,6.0,2000.0,False,False,True,https://www.nekretnine.rs/oglasi/1022883/
193000.0,49.0,2.0,Beograd,Zvezdara,6.0,6.0,,True,False,False,https://www.nekretnine.rs/oglasi/1032971/
180000.0,99.0,4.0,Beograd,Čukarica,1.0,2.0,,False,True,False,https://www.nekretnine.rs/oglasi/1030409/
320000.0,61.0,3.0,Beograd,Stari Grad,1.0,2.0,,False,True,False,https://www.nekretnine.rs/oglasi/1052777/
99000.0,33.0,1.0,Beograd,Surčin,1.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97635/
225000.0,76.0,3.0,Beograd,Novi Beograd,1.0,7.0,,True,True,True,https://www.nekretnine.rs/oglasi/1007235/
131600.0,47.0,2.0,Beograd,Surčin,4.0,4.0,2024.0,False,True,True,https://www.nekretnine.rs/oglasi/1025085/
127500.0,40.0,1.0,Beograd,Surčin,3.0,1.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97239/
250000.0,123.0,6.0,Beograd,Čukarica,4.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1031577/
120000.0,49.0,2.0,Beograd,Zvezdara,3.0,3.0,,False,True,True,https://www.nekretnine.rs/oglasi/1028135/
158000.0,58.0,2.0,Beograd,Voždovac,5.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1016273/
202900.0,63.0,3.0,Beograd,Voždovac,1.0,2.0,,False,True,False,https://www.nekretnine.rs/oglasi/1009401/
390000.0,66.0,2.0,Beograd,Stari Grad,3.0,7.0,,True,True,True,https://www.nekretnine.rs/oglasi/1067359/
280000.0,55.0,2.0,Beograd,Savski Venac,2.0,4.0,,False,False,False,https://www.nekretnine.rs/oglasi/1059049/
209000.0,80.0,3.0,Beograd,Zvezdara,5.0,8.0,,True,True,False,https://www.nekretnine.rs/oglasi/1036147/
177000.0,47.0,2.0,Beograd,Novi Beograd,3.0,5.0,,True,True,False,https://www.nekretnine.rs/oglasi/1008469/
275000.0,101.0,4.0,Beograd,Čukarica,6.0,7.0,,True,True,True,https://www.nekretnine.rs/oglasi/1006493/
130000.0,51.0,2.0,Beograd,Palilula,2.0,3.0,,False,False,False,https://www.nekretnine.rs/oglasi/1059765/
128000.0,56.0,2.0,Beograd,Zemun,1.0,2.0,,False,True,False,https://www.nekretnine.rs/oglasi/1041093/
225000.0,75.0,3.0,Beograd,Novi Beograd,3.0,9.0,,True,True,False,https://www.nekretnine.rs/oglasi/1090955/
339000.0,92.0,4.0,Beograd,Stari Grad,3.0,5.0,,True,True,False,https://www.nekretnine.rs/oglasi/1047483/
335000.0,105.0,4.0,Beograd,Rakovica,9.0,9.0,,True,True,True,https://www.nekretnine.rs/oglasi/1047177/
225000.0,92.0,3.0,Beograd,Novi Beograd,13.0,14.0,,False,True,False,https://www.nekretnine.rs/oglasi/31833/
171000.0,58.0,2.0,Beograd,Novi Beograd,10.0,10.0,,False,True,True,https://www.nekretnine.rs/oglasi/30691/
121000.0,49.0,2.0,Beograd,Palilula,1.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1043355/
151500.0,80.0,4.0,Beograd,Palilula,5.0,6.0,,False,True,False,https://www.nekretnine.rs/oglasi/1054779/
352800.0,98.0,4.0,Beograd,Zemun,6.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/1018231/
255000.0,69.0,3.0,Beograd,Vračar,1.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/1017043/
128260.0,53.0,3.0,Beograd,Surčin,1.0,2.0,,False,True,True,https://www.nekretnine.rs/oglasi/1015203/
221250.0,75.0,3.0,Beograd,Novi Beograd,18.0,19.0,,True,True,False,https://www.nekretnine.rs/oglasi/1052075/
379000.0,82.0,3.0,Beograd,Novi Beograd,4.0,8.0,,True,True,False,https://www.nekretnine.rs/oglasi/1048105/
154000.0,51.0,2.0,Beograd,Rakovica,8.0,11.0,,True,True,False,https://www.nekretnine.rs/oglasi/1030461/
136300.0,47.0,3.0,Beograd,Zvezdara,2.0,4.0,,True,True,False,https://www.nekretnine.rs/oglasi/618783/
300000.0,94.0,4.0,Beograd,Savski Venac,1.0,4.0,,False,True,True,https://www.nekretnine.rs/oglasi/155763/
448000.0,160.0,4.0,Beograd,Rakovica,7.0,7.0,,True,True,True,https://www.nekretnine.rs/oglasi/98217/
132000.0,49.0,2.0,Beograd,Palilula,5.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1010813/
345000.0,137.0,6.0,Beograd,Vračar,3.0,4.0,,False,False,False,https://www.nekretnine.rs/oglasi/23523/
255000.0,114.0,3.0,Beograd,Voždovac,4.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/1029545/
315000.0,96.0,4.0,Beograd,Zvezdara,6.0,6.0,,True,True,True,https://www.nekretnine.rs/oglasi/1017541/
395000.0,85.0,3.0,Beograd,Savski Venac,5.0,8.0,2025.0,True,True,True,https://www.nekretnine.rs/oglasi/1008467/
165000.0,66.0,3.0,Beograd,Surčin,2.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1024947/
179000.0,71.0,3.0,Beograd,Zemun,1.0,2.0,,False,True,False,https://www.nekretnine.rs/oglasi/1008977/
318000.0,105.0,4.0,Beograd,Rakovica,2.0,2.0,2010.0,False,True,True,https://www.nekretnine.rs/oglasi/30785/
498000.0,110.0,4.0,Beograd,Savski Venac,5.0,9.0,,True,True,True,https://www.nekretnine.rs/oglasi/1043427/
260000.0,102.0,3.0,Beograd,Savski Venac,3.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/26699/
330000.0,94.0,5.0,Beograd,Zvezdara,3.0,4.0,,True,True,True,https://www.nekretnine.rs/oglasi/1004443/
238900.0,70.0,3.0,Beograd,Zvezdara,3.0,4.0,,False,True,True,https://www.nekretnine.rs/oglasi/30967/
310000.0,72.0,3.0,Beograd,Vračar,2.0,4.0,,True,True,True,https://www.nekretnine.rs/oglasi/1008605/
198000.0,53.0,2.0,Beograd,Novi Beograd,1.0,8.0,,True,True,False,https://www.nekretnine.rs/oglasi/1048869/
399000.0,83.0,3.0,Beograd,Vračar,5.0,5.0,,True,True,True,https://www.nekretnine.rs/oglasi/1026671/
395000.0,81.0,2.0,Beograd,Savski Venac,6.0,8.0,,True,True,True,https://www.nekretnine.rs/oglasi/1013235/
205000.0,41.0,2.0,Beograd,Čukarica,1.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/31983/
154500.0,76.0,4.0,Beograd,Čukarica,8.0,8.0,,True,False,False,https://www.nekretnine.rs/oglasi/31877/
342325.0,152.0,4.0,Beograd,Zvezdara,5.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/1000467/
185000.0,64.0,2.0,Beograd,Rakovica,1.0,10.0,,False,True,False,https://www.nekretnine.rs/oglasi/1060005/
252000.0,85.0,4.0,Beograd,Novi Beograd,1.0,7.0,,False,True,False,https://www.nekretnine.rs/oglasi/1020629/
230000.0,66.0,3.0,Beograd,Novi Beograd,6.0,10.0,,True,True,True,https://www.nekretnine.rs/oglasi/1015559/
266900.0,88.0,3.0,Beograd,Novi Beograd,1.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/1016841/
650000.0,149.0,4.0,Beograd,Stari Grad,1.0,5.0,,True,False,False,https://www.nekretnine.rs/oglasi/31837/
245000.0,95.0,4.0,Beograd,Voždovac,5.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1008427/
395000.0,81.0,3.0,Beograd,Čukarica,6.0,8.0,,True,True,True,https://www.nekretnine.rs/oglasi/1002099/
140000.0,31.0,2.0,Beograd,Voždovac,4.0,7.0,,True,True,False,https://www.nekretnine.rs/oglasi/1042355/
160000.0,52.0,2.0,Beograd,Čukarica,3.0,9.0,,False,True,False,https://www.nekretnine.rs/oglasi/1022787/
285000.0,74.0,2.5,Beograd,Savski Venac,7.0,8.0,1967.0,True,True,False,https://www.nekretnine.rs/oglasi/1010767/
340000.0,88.0,4.0,Beograd,Savski Venac,4.0,5.0,2010.0,True,False,True,https://www.nekretnine.rs/oglasi/31657/
155000.0,64.0,2.0,Beograd,Rakovica,3.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1011917/
300000.0,64.0,3.0,Beograd,Stari Grad,8.0,10.0,,True,True,True,https://www.nekretnine.rs/oglasi/22161/
429000.0,103.0,3.0,Beograd,Vračar,5.0,7.0,,True,False,False,https://www.nekretnine.rs/oglasi/87435/
280000.0,82.0,3.0,Beograd,Palilula,2.0,4.0,,False,False,False,https://www.nekretnine.rs/oglasi/1028633/
580000.0,270.0,5.0,Beograd,Rakovica,2.0,2.0,,False,True,True,https://www.nekretnine.rs/oglasi/97779/
40000.0,51.0,2.0,Beograd,Palilula,1.0,2.0,,False,False,False,https://www.nekretnine.rs/oglasi/1059575/
89000.0,42.0,2.0,Beograd,Novi Beograd,3.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1046187/
399000.0,73.0,3.0,Beograd,Stari Grad,4.0,4.0,,True,False,False,https://www.nekretnine.rs/oglasi/1016759/
72000.0,44.0,1.0,Beograd,Novi Beograd,0.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1059683/
380000.0,99.0,4.0,Beograd,Savski Venac,1.0,7.0,,True,True,True,https://www.nekretnine.rs/oglasi/1055979/
205000.0,54.0,2.0,Beograd,Zemun,4.0,12.0,,True,True,False,https://www.nekretnine.rs/oglasi/1048927/
125400.0,44.0,1.0,Beograd,Surčin,1.0,3.0,,False,True,True,https://www.nekretnine.rs/oglasi/97597/
280000.0,84.0,3.0,Beograd,Palilula,3.0,13.0,,False,True,False,https://www.nekretnine.rs/oglasi/1059241/
199000.0,78.0,3.0,Beograd,Palilula,1.0,2.0,,False,True,False,https://www.nekretnine.rs/oglasi/22923/
165000.0,49.0,3.0,Beograd,Palilula,5.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/31779/
450000.0,167.0,4.0,Beograd,Stari Grad,8.0,8.0,,False,True,False,https://www.nekretnine.rs/oglasi/1022307/
275000.0,57.0,2.0,Beograd,Stari Grad,3.0,5.0,,True,False,False,https://www.nekretnine.rs/oglasi/1030909/
245000.0,95.0,4.0,Beograd,Voždovac,5.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1030069/
205000.0,68.0,3.0,Beograd,Vračar,3.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1051645/
225000.0,66.0,3.0,Beograd,Stari Grad,2.0,2.0,,False,True,False,https://www.nekretnine.rs/oglasi/1039863/
155000.0,60.0,3.0,Beograd,Čukarica,4.0,4.0,,False,False,True,https://www.nekretnine.rs/oglasi/30929/
210000.0,102.0,4.0,Beograd,Čukarica,3.0,4.0,,True,True,False,https://www.nekretnine.rs/oglasi/72145/
120000.0,38.0,2.0,Beograd,Palilula,2.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/1041745/
295000.0,80.0,3.0,Beograd,Palilula,3.0,6.0,2010.0,True,True,False,https://www.nekretnine.rs/oglasi/1016161/
224000.0,55.0,2.0,Beograd,Novi Beograd,2.0,11.0,,True,True,True,https://www.nekretnine.rs/oglasi/1018549/
150000.0,49.0,2.0,Beograd,Zvezdara,11.0,11.0,,False,True,False,https://www.nekretnine.rs/oglasi/1059085/
480000.0,79.0,3.0,Beograd,Savski Venac,3.0,5.0,2019.0,False,True,True,https://www.nekretnine.rs/oglasi/1032629/
113900.0,62.0,2.0,Beograd,Zvezdara,,1.0,1992.0,False,True,True,https://www.nekretnine.rs/oglasi/1049561/
250000.0,93.0,4.0,Beograd,Palilula,3.0,5.0,1999.0,False,False,False,https://www.nekretnine.rs/oglasi/1044303/
187000.0,85.0,3.0,Beograd,Zemun,4.0,4.0,2024.0,True,False,True,https://www.nekretnine.rs/oglasi/22997/
156750.0,57.0,3.0,Beograd,Surčin,3.0,4.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97587/
295000.0,82.0,4.0,Beograd,Novi Beograd,7.0,8.0,,False,True,False,https://www.nekretnine.rs/oglasi/1055579/
210000.0,211.0,9.0,Beograd,Zvezdara,,1.0,1985.0,False,True,False,https://www.nekretnine.rs/oglasi/27959/
572000.0,143.0,5.0,Beograd,Palilula,1.0,7.0,1975.0,True,False,False,https://www.nekretnine.rs/oglasi/1010625/
239900.0,67.0,2.0,Beograd,Novi Beograd,3.0,8.0,1970.0,True,True,True,https://www.nekretnine.rs/oglasi/1028621/
266000.0,89.0,4.0,Beograd,Čukarica,9.0,9.0,2026.0,True,True,True,https://www.nekretnine.rs/oglasi/1014967/
252500.0,83.0,4.0,Beograd,Čukarica,6.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/1040679/
950000.0,175.0,4.0,Beograd,Savski Venac,1.0,4.0,,True,True,False,https://www.nekretnine.rs/oglasi/48393/
368000.0,87.0,3.0,Beograd,Savski Venac,1.0,5.0,,True,True,True,https://www.nekretnine.rs/oglasi/1052759/
269000.0,77.0,4.0,Beograd,Novi Beograd,7.0,14.0,1977.0,False,True,False,https://www.nekretnine.rs/oglasi/1044321/
194000.0,73.0,3.0,Beograd,Zemun,19.0,22.0,,False,False,True,https://www.nekretnine.rs/oglasi/1020667/
140760.0,53.0,2.0,Beograd,Čukarica,1.0,4.0,2010.0,False,False,True,https://www.nekretnine.rs/oglasi/94589/
243320.0,79.0,4.0,Beograd,Zemun,,3.0,2025.0,False,False,False,https://www.nekretnine.rs/oglasi/30711/
220000.0,38.0,3.0,Beograd,Stari Grad,1.0,3.0,,False,True,True,https://www.nekretnine.rs/oglasi/1004615/
150000.0,55.0,2.0,Beograd,Zemun,1.0,2.0,1980.0,False,True,False,https://www.nekretnine.rs/oglasi/1032567/
380000.0,86.0,3.0,Beograd,Stari Grad,4.0,5.0,2000.0,True,True,False,https://www.nekretnine.rs/oglasi/1051743/
250000.0,57.0,2.0,Beograd,Palilula,7.0,8.0,,True,True,False,https://www.nekretnine.rs/oglasi/1034297/
266000.0,82.0,3.0,Beograd,Stari Grad,1.0,1.0,1927.0,False,False,False,https://www.nekretnine.rs/oglasi/1015173/
110000.0,50.0,3.0,Beograd,Voždovac,,3.0,2026.0,False,True,False,https://www.nekretnine.rs/oglasi/1043893/
780000.0,122.0,4.0,Beograd,Stari Grad,1.0,8.0,,True,True,True,https://www.nekretnine.rs/oglasi/22101/
165000.0,44.0,2.0,Beograd,Palilula,1.0,5.0,2022.0,False,False,False,https://www.nekretnine.rs/oglasi/1001149/
244000.0,227.0,5.0,Beograd,Palilula,,1.0,2007.0,False,True,False,https://www.nekretnine.rs/oglasi/1004441/
205000.0,63.0,2.0,Beograd,Zvezdara,4.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/1040003/
145000.0,90.0,4.0,Beograd,Grocka,,1.0,2026.0,False,False,True,https://www.nekretnine.rs/oglasi/1039613/
125400.0,44.0,2.0,Beograd,Surčin,3.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97359/
249000.0,53.0,2.0,Beograd,Vračar,1.0,5.0,,True,False,False,https://www.nekretnine.rs/oglasi/32035/
390000.0,103.0,4.0,Beograd,Novi Beograd,6.0,8.0,,False,True,False,https://www.nekretnine.rs/oglasi/1060369/
240000.0,86.0,4.0,Beograd,Zvezdara,3.0,8.0,,True,True,False,https://www.nekretnine.rs/oglasi/1040683/
585000.0,86.0,4.0,Beograd,Stari Grad,2.0,3.0,,False,False,True,https://www.nekretnine.rs/oglasi/31257/
189000.0,65.0,3.0,Beograd,Rakovica,3.0,10.0,,False,True,True,https://www.nekretnine.rs/oglasi/1055623/
399000.0,143.0,5.0,Beograd,Novi Beograd,5.0,6.0,2007.0,True,True,True,https://www.nekretnine.rs/oglasi/1008445/
89540.0,37.0,2.0,Beograd,Surčin,1.0,2.0,,False,True,True,https://www.nekretnine.rs/oglasi/1038685/
610500.0,142.0,5.0,Beograd,Voždovac,3.0,3.0,2025.0,False,True,False,https://www.nekretnine.rs/oglasi/31015/
230000.0,37.0,2.0,Beograd,Stari Grad,6.0,7.0,1996.0,True,False,False,https://www.nekretnine.rs/oglasi/1044663/
400000.0,104.0,4.0,Beograd,Voždovac,8.0,8.0,,True,True,False,https://www.nekretnine.rs/oglasi/1028063/
159000.0,58.0,3.0,Beograd,Palilula,5.0,5.0,2012.0,False,False,False,https://www.nekretnine.rs/oglasi/1028053/
85000.0,71.0,2.0,Beograd,Barajevo,4.0,6.0,,False,True,False,https://www.nekretnine.rs/oglasi/1022617/
250000.0,77.0,3.0,Beograd,Palilula,1.0,3.0,2000.0,False,True,False,https://www.nekretnine.rs/oglasi/31929/
